ID	symbol	lfc	p
ENSMUSG00000103499	ENSMUSG00000103499	Gm6558	0	1
ENSMUSG00000103500	ENSMUSG00000103500	Gm38373	0	1
ENSMUSG00000103501	ENSMUSG00000103501	Gm7412	0	1
ENSMUSG00000103502	ENSMUSG00000103502	9330121J05Rik	-3.22763298202743	0.000228207033211645
ENSMUSG00000103503	ENSMUSG00000103503	1700023G09Rik	0	1
ENSMUSG00000103504	ENSMUSG00000103504	Gm38390	0	1
ENSMUSG00000103505	ENSMUSG00000103505	Gm38374	0	1
ENSMUSG00000103506	ENSMUSG00000103506	Gm38376	0	1
ENSMUSG00000103507	ENSMUSG00000103507	Gm38375	0.0475329576522953	0.912600598257619
ENSMUSG00000103509	ENSMUSG00000103509	Gm38372	-0.0235245506866818	0.963609967574881
ENSMUSG00000103510	ENSMUSG00000103510	Gm30725	0	1
ENSMUSG00000103511	ENSMUSG00000103511	Gm5285	0	1
ENSMUSG00000103512	ENSMUSG00000103512	Gm37430	0	1
ENSMUSG00000103513	ENSMUSG00000103513	Gm34780	0	1
ENSMUSG00000103514	ENSMUSG00000103514	Gm37433	0	1
ENSMUSG00000103516	ENSMUSG00000103516	Gm37431	0	1
ENSMUSG00000103517	ENSMUSG00000103517	Gm37432	0	1
ENSMUSG00000103518	ENSMUSG00000103518	Gm37428	0	1
ENSMUSG00000103519	ENSMUSG00000103519	Gm37429	0	1
ENSMUSG00000103520	ENSMUSG00000103520	1110025M09Rik	0.341903552233023	0.251341626395665
ENSMUSG00000103521	ENSMUSG00000103521	Gm29730	0	1
ENSMUSG00000103522	ENSMUSG00000103522	9430087J23Rik	0	1
ENSMUSG00000103523	ENSMUSG00000103523	2210017I01Rik	-8.82243940234628	1.23904102819714e-07
ENSMUSG00000103524	ENSMUSG00000103524	Gm37263	0	1
ENSMUSG00000103525	ENSMUSG00000103525	Gm37262	0	1
ENSMUSG00000103526	ENSMUSG00000103526	Gm18900	0	1
ENSMUSG00000103527	ENSMUSG00000103527	Gm37261	0.316848358194359	0.332125967241451
ENSMUSG00000103528	ENSMUSG00000103528	Gm31571	0	1
ENSMUSG00000103529	ENSMUSG00000103529	A730089K16Rik	-0.590443042651251	0.0822505159434218
ENSMUSG00000103530	ENSMUSG00000103530	Gm37839	0	1
ENSMUSG00000103531	ENSMUSG00000103531	2610300A13Rik	0	1
ENSMUSG00000103532	ENSMUSG00000103532	Gm4430	-0.11329200780353	0.789688737194332
ENSMUSG00000103533	ENSMUSG00000103533	Gm18493	0	1
ENSMUSG00000103534	ENSMUSG00000103534	Gm37835	0	1
ENSMUSG00000103535	ENSMUSG00000103535	Gm37836	0	1
ENSMUSG00000103536	ENSMUSG00000103536	Gm37837	0	1
ENSMUSG00000103537	ENSMUSG00000103537	Gm37838	-0.309284045284999	0.657058474761697
ENSMUSG00000103538	ENSMUSG00000103538	Olfr289-ps1	0	1
ENSMUSG00000103539	ENSMUSG00000103539	Gm37834	0	1
ENSMUSG00000103540	ENSMUSG00000103540	Gm37668	0	1
ENSMUSG00000103541	ENSMUSG00000103541	Gm37667	0	1
ENSMUSG00000103542	ENSMUSG00000103542	Gm34768	0	1
ENSMUSG00000103543	ENSMUSG00000103543	Gm37669	0	1
ENSMUSG00000103544	ENSMUSG00000103544	Gm10048	0	1
ENSMUSG00000103545	ENSMUSG00000103545	1700012J22Rik	0	1
ENSMUSG00000103546	ENSMUSG00000103546	Gm37666	0	1
ENSMUSG00000103547	ENSMUSG00000103547	Gm37665	0	1
ENSMUSG00000103548	ENSMUSG00000103548	Gm37670	0	1
ENSMUSG00000103549	ENSMUSG00000103549	Gm17895	0	1
ENSMUSG00000103552	ENSMUSG00000103552	Gm38217	0	1
ENSMUSG00000103553	ENSMUSG00000103553	Gm38218	0	1
ENSMUSG00000103554	ENSMUSG00000103554	Ighv1-35	0	1
ENSMUSG00000103555	ENSMUSG00000103555	Gm37337	0	1
ENSMUSG00000103556	ENSMUSG00000103556	Gm38215	0	1
ENSMUSG00000103557	ENSMUSG00000103557	Gm38216	0	1
ENSMUSG00000103558	ENSMUSG00000103558	Gm38220	0.389590896708306	0.448796377917931
ENSMUSG00000103559	ENSMUSG00000103559	Gm38221	0	1
ENSMUSG00000103560	ENSMUSG00000103560	Gm38070	0	1
ENSMUSG00000103561	ENSMUSG00000103561	Gm38069	0	1
ENSMUSG00000103562	ENSMUSG00000103562	2810405F15Rik	0	1
ENSMUSG00000103563	ENSMUSG00000103563	8030445P17Rik	0	1
ENSMUSG00000103564	ENSMUSG00000103564	Gm35067	0	1
ENSMUSG00000103566	ENSMUSG00000103566	Gm38068	0	1
ENSMUSG00000103567	ENSMUSG00000103567	Pcdhga5	0.279390285074717	0.222035925571367
ENSMUSG00000103568	ENSMUSG00000103568	Gm29741	0	1
ENSMUSG00000103569	ENSMUSG00000103569	Gm38067	0.793376353605206	0.300249417645524
ENSMUSG00000103570	ENSMUSG00000103570	C630004M23Rik	0	1
ENSMUSG00000103571	ENSMUSG00000103571	Gm37114	0	1
ENSMUSG00000103572	ENSMUSG00000103572	Gm37115	0	1
ENSMUSG00000103573	ENSMUSG00000103573	Gm18426	0	1
ENSMUSG00000103574	ENSMUSG00000103574	Gm37116	0	1
ENSMUSG00000103575	ENSMUSG00000103575	Gm37117	0	1
ENSMUSG00000103576	ENSMUSG00000103576	Gm38188	0	1
ENSMUSG00000103577	ENSMUSG00000103577	9330162B11Rik	0	1
ENSMUSG00000103579	ENSMUSG00000103579	Gm37113	1.07330377860314	0.00561497372664562
ENSMUSG00000103580	ENSMUSG00000103580	Gm10417	0	1
ENSMUSG00000103581	ENSMUSG00000103581	Gm37833	0	1
ENSMUSG00000103583	ENSMUSG00000103583	Gm38325	0	1
ENSMUSG00000103584	ENSMUSG00000103584	Gm38053	0	1
ENSMUSG00000103585	ENSMUSG00000103585	Pcdhgb4	0.0060170474342221	0.984177791664777
ENSMUSG00000103586	ENSMUSG00000103586	5830405F06Rik	0	1
ENSMUSG00000103587	ENSMUSG00000103587	Gm38326	0	1
ENSMUSG00000103588	ENSMUSG00000103588	Gm18445	0	1
ENSMUSG00000103589	ENSMUSG00000103589	Gm37840	0	1
ENSMUSG00000103590	ENSMUSG00000103590	Gm37353	0	1
ENSMUSG00000103591	ENSMUSG00000103591	Gm38365	0	1
ENSMUSG00000103592	ENSMUSG00000103592	Gm38364	0	1
ENSMUSG00000103593	ENSMUSG00000103593	Gm37352	0.100010024026229	0.808535829420757
ENSMUSG00000103594	ENSMUSG00000103594	A430034D21Rik	0	1
ENSMUSG00000103595	ENSMUSG00000103595	Gm37355	0	1
ENSMUSG00000103596	ENSMUSG00000103596	Gm37354	0	1
ENSMUSG00000103597	ENSMUSG00000103597	Gm19777	-0.328783385719698	0.39194417165915
ENSMUSG00000103598	ENSMUSG00000103598	Gm4856	0	1
ENSMUSG00000103599	ENSMUSG00000103599	Gm37356	0	1
ENSMUSG00000103600	ENSMUSG00000103600	Gm17952	0	1
ENSMUSG00000103601	ENSMUSG00000103601	Gm18150	0	1
ENSMUSG00000103602	ENSMUSG00000103602	Gm33191	0	1
ENSMUSG00000103603	ENSMUSG00000103603	Gm37020	0	1
ENSMUSG00000103604	ENSMUSG00000103604	Gm38205	0	1
ENSMUSG00000103606	ENSMUSG00000103606	Gm412	0	1
ENSMUSG00000103607	ENSMUSG00000103607	Gm37021	0	1
ENSMUSG00000103608	ENSMUSG00000103608	4930442P19Rik	0	1
ENSMUSG00000103609	ENSMUSG00000103609	Gm37022	0	1
ENSMUSG00000103610	ENSMUSG00000103610	Gm37947	0	1
ENSMUSG00000103611	ENSMUSG00000103611	Gm37195	0	1
ENSMUSG00000103612	ENSMUSG00000103612	Gm37948	0	1
ENSMUSG00000103613	ENSMUSG00000103613	Gm34882	0	1
ENSMUSG00000103614	ENSMUSG00000103614	Gm37949	0	1
ENSMUSG00000103615	ENSMUSG00000103615	Gm30045	0	1
ENSMUSG00000103616	ENSMUSG00000103616	1700018A14Rik	0	1
ENSMUSG00000103617	ENSMUSG00000103617	Gm37950	0	1
ENSMUSG00000103618	ENSMUSG00000103618	Gm37951	0	1
ENSMUSG00000103620	ENSMUSG00000103620	Gm37359	0	1
ENSMUSG00000103621	ENSMUSG00000103621	Gm38366	-1.00277577056227	0.33287736205817
ENSMUSG00000103622	ENSMUSG00000103622	Gm38391	0.649709603907383	0.0598381825966354
ENSMUSG00000103624	ENSMUSG00000103624	Gm3081	0	1
ENSMUSG00000103625	ENSMUSG00000103625	Gm37357	0	1
ENSMUSG00000103626	ENSMUSG00000103626	Gm37358	0	1
ENSMUSG00000103628	ENSMUSG00000103628	Gm37361	0	1
ENSMUSG00000103629	ENSMUSG00000103629	Gm5694	0	1
ENSMUSG00000103630	ENSMUSG00000103630	Gm37242	0	1
ENSMUSG00000103631	ENSMUSG00000103631	Gm38060	0	1
ENSMUSG00000103632	ENSMUSG00000103632	Gm38329	0	1
ENSMUSG00000103633	ENSMUSG00000103633	Gm38328	0	1
ENSMUSG00000103634	ENSMUSG00000103634	3110062G12Rik	0	1
ENSMUSG00000103635	ENSMUSG00000103635	Gm38061	0	1
ENSMUSG00000103636	ENSMUSG00000103636	Gm38331	0	1
ENSMUSG00000103637	ENSMUSG00000103637	Gm38330	0	1
ENSMUSG00000103638	ENSMUSG00000103638	Gm38327	0	1
ENSMUSG00000103639	ENSMUSG00000103639	Gm21791	0	1
ENSMUSG00000103640	ENSMUSG00000103640	Gm31406	0	1
ENSMUSG00000103641	ENSMUSG00000103641	Gm19024	0	1
ENSMUSG00000103642	ENSMUSG00000103642	Gm37769	0	1
ENSMUSG00000103643	ENSMUSG00000103643	Gm37770	0	1
ENSMUSG00000103644	ENSMUSG00000103644	Gm29678	0	1
ENSMUSG00000103646	ENSMUSG00000103646	Gm37706	0	1
ENSMUSG00000103647	ENSMUSG00000103647	Gm37707	0	1
ENSMUSG00000103648	ENSMUSG00000103648	Gm37705	0	1
ENSMUSG00000103649	ENSMUSG00000103649	Gm37768	0	1
ENSMUSG00000103650	ENSMUSG00000103650	Gm37207	0	1
ENSMUSG00000103651	ENSMUSG00000103651	Gm37206	0.143642067165472	0.458754180235675
ENSMUSG00000103652	ENSMUSG00000103652	Gm37209	0	1
ENSMUSG00000103653	ENSMUSG00000103653	Gstp-ps	0.0278351743614672	0.845219951966431
ENSMUSG00000103654	ENSMUSG00000103654	Gm37203	0	1
ENSMUSG00000103655	ENSMUSG00000103655	Gm37202	0	1
ENSMUSG00000103656	ENSMUSG00000103656	Gm37205	0	1
ENSMUSG00000103657	ENSMUSG00000103657	Gm37204	0	1
ENSMUSG00000103658	ENSMUSG00000103658	Gm37201	0	1
ENSMUSG00000103659	ENSMUSG00000103659	Gm32569	0	1
ENSMUSG00000103660	ENSMUSG00000103660	Gm30705	0	1
ENSMUSG00000103662	ENSMUSG00000103662	Gm34294	1.13250181855885	0.0178318358705138
ENSMUSG00000103663	ENSMUSG00000103663	2900037B21Rik	0	1
ENSMUSG00000103664	ENSMUSG00000103664	Gm36261	0	1
ENSMUSG00000103665	ENSMUSG00000103665	Gm9227	0	1
ENSMUSG00000103666	ENSMUSG00000103666	Gm38185	0	1
ENSMUSG00000103667	ENSMUSG00000103667	Ighv1-8	0	1
ENSMUSG00000103668	ENSMUSG00000103668	Gm38186	0	1
ENSMUSG00000103669	ENSMUSG00000103669	2900042K21Rik	0	1
ENSMUSG00000103670	ENSMUSG00000103670	Gm37622	0	1
ENSMUSG00000103672	ENSMUSG00000103672	Gm37621	0	1
ENSMUSG00000103673	ENSMUSG00000103673	Gm37620	0	1
ENSMUSG00000103674	ENSMUSG00000103674	Gm37699	-0.083734500406369	0.896716585712866
ENSMUSG00000103675	ENSMUSG00000103675	Gm37991	0	1
ENSMUSG00000103676	ENSMUSG00000103676	Gm38204	0	1
ENSMUSG00000103677	ENSMUSG00000103677	Pcdhga4	0.688583008737668	0.0156791754244051
ENSMUSG00000103678	ENSMUSG00000103678	Gm37624	0	1
ENSMUSG00000103679	ENSMUSG00000103679	Gm37623	0	1
ENSMUSG00000103680	ENSMUSG00000103680	Gm37072	0	1
ENSMUSG00000103681	ENSMUSG00000103681	Gm37130	0	1
ENSMUSG00000103684	ENSMUSG00000103684	Gm38180	0	1
ENSMUSG00000103685	ENSMUSG00000103685	Gm37074	0.279125244666022	0.615853259844806
ENSMUSG00000103686	ENSMUSG00000103686	Gm37073	0	1
ENSMUSG00000103688	ENSMUSG00000103688	Gm6321	0.168381337003371	0.761588215954273
ENSMUSG00000103689	ENSMUSG00000103689	Gm30598	0	1
ENSMUSG00000103690	ENSMUSG00000103690	A730004F24Rik	0	1
ENSMUSG00000103691	ENSMUSG00000103691	Gm38019	0	1
ENSMUSG00000103692	ENSMUSG00000103692	4930503O07Rik	0	1
ENSMUSG00000103693	ENSMUSG00000103693	Gm37529	0	1
ENSMUSG00000103694	ENSMUSG00000103694	Gm37530	0	1
ENSMUSG00000103695	ENSMUSG00000103695	A830029E22Rik	0	1
ENSMUSG00000103696	ENSMUSG00000103696	Gm37531	0	1
ENSMUSG00000103697	ENSMUSG00000103697	Gm38020	1.34725011187005	0.00561480747208968
ENSMUSG00000103698	ENSMUSG00000103698	Gm17877	0	1
ENSMUSG00000103699	ENSMUSG00000103699	Gm38018	0	1
ENSMUSG00000103700	ENSMUSG00000103700	Gm6555	0	1
ENSMUSG00000103701	ENSMUSG00000103701	Gm10728	0	1
ENSMUSG00000103702	ENSMUSG00000103702	Gm37290	0	1
ENSMUSG00000103703	ENSMUSG00000103703	Gm42568	-0.290907760464961	0.6026230016586
ENSMUSG00000103704	ENSMUSG00000103704	Gm37291	0	1
ENSMUSG00000103705	ENSMUSG00000103705	4930518J20Rik	0	1
ENSMUSG00000103706	ENSMUSG00000103706	6820402A03Rik	0	1
ENSMUSG00000103707	ENSMUSG00000103707	Pcdha6	0	1
ENSMUSG00000103708	ENSMUSG00000103708	Gm33222	0	1
ENSMUSG00000103709	ENSMUSG00000103709	Nras-ps2	0	1
ENSMUSG00000103710	ENSMUSG00000103710	D030062O11Rik	0	1
ENSMUSG00000103711	ENSMUSG00000103711	Tstd1	-0.289123360594822	0.361071726456793
ENSMUSG00000103712	ENSMUSG00000103712	Gm37659	0	1
ENSMUSG00000103713	ENSMUSG00000103713	Gm2136	-0.556668969554166	0.254072188000698
ENSMUSG00000103714	ENSMUSG00000103714	Gm20857	0	1
ENSMUSG00000103715	ENSMUSG00000103715	4933431K14Rik	0.118379153644032	0.644540941555596
ENSMUSG00000103716	ENSMUSG00000103716	Gm19430	0	1
ENSMUSG00000103717	ENSMUSG00000103717	Gm38038	0	1
ENSMUSG00000103718	ENSMUSG00000103718	Gm35299	0	1
ENSMUSG00000103719	ENSMUSG00000103719	Gm38039	0	1
ENSMUSG00000103720	ENSMUSG00000103720	Gm37094	0	1
ENSMUSG00000103722	ENSMUSG00000103722	2700078F05Rik	0	1
ENSMUSG00000103723	ENSMUSG00000103723	Gm37095	0	1
ENSMUSG00000103724	ENSMUSG00000103724	Gm37096	0	1
ENSMUSG00000103725	ENSMUSG00000103725	Gm7103	0.346005508323247	0.537666248267133
ENSMUSG00000103726	ENSMUSG00000103726	Gm30074	-0.640338091802855	0.125820803860594
ENSMUSG00000103727	ENSMUSG00000103727	Gm37097	0	1
ENSMUSG00000103728	ENSMUSG00000103728	Gm37099	0	1
ENSMUSG00000103729	ENSMUSG00000103729	Gm37098	0	1
ENSMUSG00000103730	ENSMUSG00000103730	Gm38316	0	1
ENSMUSG00000103731	ENSMUSG00000103731	Gm17530	-0.345184651971512	0.31314092288248
ENSMUSG00000103732	ENSMUSG00000103732	Gm38315	0	1
ENSMUSG00000103733	ENSMUSG00000103733	Gm6162	0.142123017805242	0.599750714212485
ENSMUSG00000103734	ENSMUSG00000103734	Gm37651	0	1
ENSMUSG00000103735	ENSMUSG00000103735	Gm38317	0.0750436907254669	0.639227684053806
ENSMUSG00000103736	ENSMUSG00000103736	Gm37650	0	1
ENSMUSG00000103737	ENSMUSG00000103737	Gm7142	0	1
ENSMUSG00000103738	ENSMUSG00000103738	Gm37652	0	1
ENSMUSG00000103739	ENSMUSG00000103739	Gm37653	0.723136351988234	0.286544984093346
ENSMUSG00000103740	ENSMUSG00000103740	Gm38242	0	1
ENSMUSG00000103741	ENSMUSG00000103741	Gm38241	0	1
ENSMUSG00000103742	ENSMUSG00000103742	Gm38240	0	1
ENSMUSG00000103744	ENSMUSG00000103744	Gm38238	0	1
ENSMUSG00000103745	ENSMUSG00000103745	Gm38237	0	1
ENSMUSG00000103746	ENSMUSG00000103746	1700001G17Rik	-0.341803772763479	0.474261266194195
ENSMUSG00000103747	ENSMUSG00000103747	Gm38236	0	1
ENSMUSG00000103748	ENSMUSG00000103748	Gm38243	0	1
ENSMUSG00000103749	ENSMUSG00000103749	Pcdhgb5	0.043152689010352	0.878599866965382
ENSMUSG00000103751	ENSMUSG00000103751	Gm37283	0	1
ENSMUSG00000103752	ENSMUSG00000103752	Gm36467	0	1
ENSMUSG00000103753	ENSMUSG00000103753	Gm6934	0.30826956344047	0.695854145336554
ENSMUSG00000103754	ENSMUSG00000103754	Gm37284	0	1
ENSMUSG00000103755	ENSMUSG00000103755	Gm37805	1.1861408255852	0.0274010955687273
ENSMUSG00000103756	ENSMUSG00000103756	Gm37285	0.972478649758066	0.0190074597926485
ENSMUSG00000103757	ENSMUSG00000103757	Gm37286	0	1
ENSMUSG00000103758	ENSMUSG00000103758	Gm37287	0	1
ENSMUSG00000103759	ENSMUSG00000103759	Gm37288	0	1
ENSMUSG00000103760	ENSMUSG00000103760	Gm8009	-0.412467444437903	0.304586140464981
ENSMUSG00000103761	ENSMUSG00000103761	Gm37859	0	1
ENSMUSG00000103762	ENSMUSG00000103762	Gm37861	0	1
ENSMUSG00000103763	ENSMUSG00000103763	Gm37860	0	1
ENSMUSG00000103764	ENSMUSG00000103764	Gm18382	0	1
ENSMUSG00000103765	ENSMUSG00000103765	Gm37857	0	1
ENSMUSG00000103766	ENSMUSG00000103766	Gm38392	0	1
ENSMUSG00000103767	ENSMUSG00000103767	Gm37858	0	1
ENSMUSG00000103768	ENSMUSG00000103768	Gm37856	0	1
ENSMUSG00000103769	ENSMUSG00000103769	Gm7343	0	1
ENSMUSG00000103770	ENSMUSG00000103770	Pcdha9	0	1
ENSMUSG00000103771	ENSMUSG00000103771	Gm36934	0	1
ENSMUSG00000103772	ENSMUSG00000103772	Gm36933	0	1
ENSMUSG00000103773	ENSMUSG00000103773	Gm34217	0	1
ENSMUSG00000103774	ENSMUSG00000103774	Gm36932	0	1
ENSMUSG00000103775	ENSMUSG00000103775	Gm36997	0	1
ENSMUSG00000103776	ENSMUSG00000103776	2900035J10Rik	0	1
ENSMUSG00000103778	ENSMUSG00000103778	Gm36930	0	1
ENSMUSG00000103779	ENSMUSG00000103779	Gm36931	0.270388506534316	0.489020887165511
ENSMUSG00000103780	ENSMUSG00000103780	Gm37524	0	1
ENSMUSG00000103781	ENSMUSG00000103781	Gm37523	0	1
ENSMUSG00000103782	ENSMUSG00000103782	Gm37656	0	1
ENSMUSG00000103783	ENSMUSG00000103783	Gm37522	0	1
ENSMUSG00000103784	ENSMUSG00000103784	Gm37526	0	1
ENSMUSG00000103785	ENSMUSG00000103785	Gm35025	0	1
ENSMUSG00000103786	ENSMUSG00000103786	Gm37525	0	1
ENSMUSG00000103787	ENSMUSG00000103787	Gm37657	0	1
ENSMUSG00000103788	ENSMUSG00000103788	Gm37527	0	1
ENSMUSG00000103789	ENSMUSG00000103789	Gm10129	0	1
ENSMUSG00000103790	ENSMUSG00000103790	Ighv1-17	0	1
ENSMUSG00000103791	ENSMUSG00000103791	Gm38095	0	1
ENSMUSG00000103792	ENSMUSG00000103792	Gm3745	0	1
ENSMUSG00000103793	ENSMUSG00000103793	Pcdhga6	0.690634454104778	0.00802326818663423
ENSMUSG00000103794	ENSMUSG00000103794	4930590H14Rik	0	1
ENSMUSG00000103795	ENSMUSG00000103795	Gm37990	0	1
ENSMUSG00000103796	ENSMUSG00000103796	Gm38094	0	1
ENSMUSG00000103797	ENSMUSG00000103797	Gm18964	0	1
ENSMUSG00000103798	ENSMUSG00000103798	Gm2229	0	1
ENSMUSG00000103799	ENSMUSG00000103799	Gm38093	0	1
ENSMUSG00000103800	ENSMUSG00000103800	Pcdha8	0	1
ENSMUSG00000103801	ENSMUSG00000103801	Spin3-ps	0.298403368577981	0.364528202878129
ENSMUSG00000103802	ENSMUSG00000103802	Gm21660	0	1
ENSMUSG00000103803	ENSMUSG00000103803	Gm37064	0	1
ENSMUSG00000103804	ENSMUSG00000103804	Gm37062	0	1
ENSMUSG00000103805	ENSMUSG00000103805	Gm37063	0	1
ENSMUSG00000103807	ENSMUSG00000103807	Trbv6	0	1
ENSMUSG00000103808	ENSMUSG00000103808	Gm37060	0	1
ENSMUSG00000103809	ENSMUSG00000103809	Gm37061	0	1
ENSMUSG00000103810	ENSMUSG00000103810	Gm38005	0	1
ENSMUSG00000103811	ENSMUSG00000103811	Gm38004	0	1
ENSMUSG00000103812	ENSMUSG00000103812	Gm33954	0	1
ENSMUSG00000103813	ENSMUSG00000103813	Gm31422	0	1
ENSMUSG00000103814	ENSMUSG00000103814	Gm38007	0	1
ENSMUSG00000103815	ENSMUSG00000103815	Gm19194	0	1
ENSMUSG00000103816	ENSMUSG00000103816	Gm38006	0	1
ENSMUSG00000103817	ENSMUSG00000103817	Gm6680	0	1
ENSMUSG00000103818	ENSMUSG00000103818	Gm38009	0	1
ENSMUSG00000103819	ENSMUSG00000103819	Gm38008	0	1
ENSMUSG00000103821	ENSMUSG00000103821	D430013B06Rik	-0.0362049384295108	0.943282179080475
ENSMUSG00000103822	ENSMUSG00000103822	6030460B20Rik	0	1
ENSMUSG00000103823	ENSMUSG00000103823	Gm7899	0	1
ENSMUSG00000103824	ENSMUSG00000103824	Gm38177	0	1
ENSMUSG00000103825	ENSMUSG00000103825	Gm38178	0	1
ENSMUSG00000103827	ENSMUSG00000103827	Gm32950	0	1
ENSMUSG00000103828	ENSMUSG00000103828	2610001A08Rik	0	1
ENSMUSG00000103829	ENSMUSG00000103829	Gm38174	0	1
ENSMUSG00000103830	ENSMUSG00000103830	Gm37609	0	1
ENSMUSG00000103831	ENSMUSG00000103831	Gm37608	0	1
ENSMUSG00000103832	ENSMUSG00000103832	Gm37611	0	1
ENSMUSG00000103833	ENSMUSG00000103833	Gm37610	0	1
ENSMUSG00000103834	ENSMUSG00000103834	Gm37613	0	1
ENSMUSG00000103835	ENSMUSG00000103835	Gm37612	0	1
ENSMUSG00000103836	ENSMUSG00000103836	Gm37615	0	1
ENSMUSG00000103837	ENSMUSG00000103837	Gm37614	0	1
ENSMUSG00000103839	ENSMUSG00000103839	Gm37607	0.334266770821321	0.330378822400361
ENSMUSG00000103840	ENSMUSG00000103840	1700040K01Rik	0	1
ENSMUSG00000103841	ENSMUSG00000103841	Gm37807	0	1
ENSMUSG00000103842	ENSMUSG00000103842	Gm37808	0	1
ENSMUSG00000103843	ENSMUSG00000103843	Gm31266	0	1
ENSMUSG00000103844	ENSMUSG00000103844	4933436E23Rik	0	1
ENSMUSG00000103845	ENSMUSG00000103845	Gm19026	-0.121701019930904	0.789580498188134
ENSMUSG00000103846	ENSMUSG00000103846	Gm37809	0	1
ENSMUSG00000103847	ENSMUSG00000103847	Gm20056	-0.427742083398858	0.130142200565766
ENSMUSG00000103848	ENSMUSG00000103848	Gm17934	0	1
ENSMUSG00000103849	ENSMUSG00000103849	Gm37806	0	1
ENSMUSG00000103850	ENSMUSG00000103850	Gm3933	0	1
ENSMUSG00000103851	ENSMUSG00000103851	Gm37606	0	1
ENSMUSG00000103852	ENSMUSG00000103852	Gm18658	0	1
ENSMUSG00000103854	ENSMUSG00000103854	Gm37250	0	1
ENSMUSG00000103856	ENSMUSG00000103856	Gm2474	0	1
ENSMUSG00000103857	ENSMUSG00000103857	Gm37249	-0.185815138353166	0.611694654687515
ENSMUSG00000103858	ENSMUSG00000103858	Gm37604	0	1
ENSMUSG00000103859	ENSMUSG00000103859	Gm37603	0	1
ENSMUSG00000103860	ENSMUSG00000103860	Gm37418	0	1
ENSMUSG00000103862	ENSMUSG00000103862	Gm10764	0	1
ENSMUSG00000103863	ENSMUSG00000103863	Gm37417	0	1
ENSMUSG00000103864	ENSMUSG00000103864	Gm37415	0	1
ENSMUSG00000103865	ENSMUSG00000103865	Gm37416	0	1
ENSMUSG00000103867	ENSMUSG00000103867	9630010A21Rik	0	1
ENSMUSG00000103869	ENSMUSG00000103869	Gm37420	0	1
ENSMUSG00000103870	ENSMUSG00000103870	Gm38362	0	1
ENSMUSG00000103871	ENSMUSG00000103871	Gm38361	0	1
ENSMUSG00000103872	ENSMUSG00000103872	Gm38363	0	1
ENSMUSG00000103873	ENSMUSG00000103873	Ighv1-38	0	1
ENSMUSG00000103874	ENSMUSG00000103874	Gm38360	0	1
ENSMUSG00000103875	ENSMUSG00000103875	Ighv10-2	0	1
ENSMUSG00000103876	ENSMUSG00000103876	Gm17806	-0.543830412404023	0.193076238604193
ENSMUSG00000103877	ENSMUSG00000103877	Gm21358	0	1
ENSMUSG00000103878	ENSMUSG00000103878	Gm8197	0	1
ENSMUSG00000103880	ENSMUSG00000103880	Gm37009	0	1
ENSMUSG00000103881	ENSMUSG00000103881	Gm10748	0	1
ENSMUSG00000103882	ENSMUSG00000103882	Gm37452	0	1
ENSMUSG00000103883	ENSMUSG00000103883	Gm37010	0	1
ENSMUSG00000103884	ENSMUSG00000103884	Gm37005	0	1
ENSMUSG00000103885	ENSMUSG00000103885	Gm37006	0	1
ENSMUSG00000103886	ENSMUSG00000103886	Gm37007	0	1
ENSMUSG00000103887	ENSMUSG00000103887	Gm37008	0	1
ENSMUSG00000103889	ENSMUSG00000103889	Gm37011	0	1
ENSMUSG00000103890	ENSMUSG00000103890	Gm28724	0	1
ENSMUSG00000103891	ENSMUSG00000103891	Gm37941	0	1
ENSMUSG00000103892	ENSMUSG00000103892	Gm31572	0	1
ENSMUSG00000103893	ENSMUSG00000103893	Ighv5-18	0	1
ENSMUSG00000103894	ENSMUSG00000103894	Gm37129	0	1
ENSMUSG00000103895	ENSMUSG00000103895	Gm37942	0	1
ENSMUSG00000103896	ENSMUSG00000103896	Gm37128	0	1
ENSMUSG00000103897	ENSMUSG00000103897	Pcdhga8	0.338781952200532	0.20462703926094
ENSMUSG00000103898	ENSMUSG00000103898	Gm30238	0.309108619010131	0.228465241969789
ENSMUSG00000103899	ENSMUSG00000103899	Gm37940	0	1
ENSMUSG00000103900	ENSMUSG00000103900	Gm37500	0	1
ENSMUSG00000103901	ENSMUSG00000103901	Gm37499	-0.131999571979547	0.737757505812142
ENSMUSG00000103902	ENSMUSG00000103902	Gm37501	0	1
ENSMUSG00000103903	ENSMUSG00000103903	Rps2-ps2	0	1
ENSMUSG00000103904	ENSMUSG00000103904	Gm37497	0	1
ENSMUSG00000103905	ENSMUSG00000103905	Gm34379	0.618051067040441	0.314637689125387
ENSMUSG00000103906	ENSMUSG00000103906	Tigd5	0.262983329070133	0.0970352997205705
ENSMUSG00000103907	ENSMUSG00000103907	Gm37498	0	1
ENSMUSG00000103908	ENSMUSG00000103908	Gm37502	0	1
ENSMUSG00000103909	ENSMUSG00000103909	Gm31511	0	1
ENSMUSG00000103911	ENSMUSG00000103911	Gm38074	0	1
ENSMUSG00000103912	ENSMUSG00000103912	Gm33819	0	1
ENSMUSG00000103913	ENSMUSG00000103913	Gm18403	0	1
ENSMUSG00000103914	ENSMUSG00000103914	Gm38073	0	1
ENSMUSG00000103915	ENSMUSG00000103915	Ighv1-6	0	1
ENSMUSG00000103916	ENSMUSG00000103916	Gm38071	0	1
